,count,date,state,year
541,14,2012_10_25,Pennsylvania,2012
542,6,2012_10_26,Pennsylvania,2012
543,4,2012_10_27,Pennsylvania,2012
544,1,2012_10_28,Pennsylvania,2012
545,8,2012_10_29,Pennsylvania,2012
546,6,2012_10_30,Pennsylvania,2012
547,2,2012_10_31,Pennsylvania,2012
548,1,2012_07_09,Pennsylvania,2012
549,1,2012_07_20,Pennsylvania,2012
550,1,2012_07_29,Pennsylvania,2012
551,2,2012_07_31,Pennsylvania,2012
552,5,2012_09_03,Pennsylvania,2012
553,2,2012_09_04,Pennsylvania,2012
554,3,2012_09_05,Pennsylvania,2012
555,4,2012_09_06,Pennsylvania,2012
556,2,2012_09_08,Pennsylvania,2012
557,5,2012_09_10,Pennsylvania,2012
558,4,2012_09_11,Pennsylvania,2012
559,2,2012_09_12,Pennsylvania,2012
560,6,2012_09_13,Pennsylvania,2012
561,2,2012_09_14,Pennsylvania,2012
562,10,2012_09_21,Pennsylvania,2012
563,4,2012_09_22,Pennsylvania,2012
564,6,2012_09_23,Pennsylvania,2012
565,8,2012_09_24,Pennsylvania,2012
566,13,2012_09_25,Pennsylvania,2012
567,12,2012_09_26,Pennsylvania,2012
568,7,2012_09_27,Pennsylvania,2012
569,2,2012_09_28,Pennsylvania,2012
570,6,2012_09_29,Pennsylvania,2012
571,9,2012_09_30,Pennsylvania,2012
572,2,2012_08_02,Pennsylvania,2012
573,1,2012_08_03,Pennsylvania,2012
574,1,2012_08_14,Pennsylvania,2012
575,1,2012_08_15,Pennsylvania,2012
576,1,2012_08_16,Pennsylvania,2012
577,2,2012_08_17,Pennsylvania,2012
578,2,2012_08_18,Pennsylvania,2012
579,1,2012_08_20,Pennsylvania,2012
580,1,2012_08_22,Pennsylvania,2012
581,1,2012_08_24,Pennsylvania,2012
582,1,2012_08_25,Pennsylvania,2012
583,1,2012_08_27,Pennsylvania,2012
584,1,2012_08_28,Pennsylvania,2012
585,2,2012_08_29,Pennsylvania,2012
586,3,2012_08_30,Pennsylvania,2012
587,1,2012_08_31,Pennsylvania,2012
588,1,2012_01_01,Pennsylvania,2012
589,4,2012_01_02,Pennsylvania,2012
590,2,2012_01_03,Pennsylvania,2012
591,1,2012_01_04,Pennsylvania,2012
592,5,2012_01_05,Pennsylvania,2012
593,2,2012_01_06,Pennsylvania,2012
594,2,2012_01_07,Pennsylvania,2012
595,1,2012_01_10,Pennsylvania,2012
596,1,2012_01_11,Pennsylvania,2012
597,4,2012_01_12,Pennsylvania,2012
598,4,2012_01_13,Pennsylvania,2012
599,1,2012_01_15,Pennsylvania,2012
600,2,2012_01_16,Pennsylvania,2012
601,2,2012_01_18,Pennsylvania,2012
602,5,2012_01_24,Pennsylvania,2012
603,5,2012_01_26,Pennsylvania,2012
604,3,2012_01_27,Pennsylvania,2012
605,1,2012_01_28,Pennsylvania,2012
606,2,2012_01_30,Pennsylvania,2012
607,1,2012_01_31,Pennsylvania,2012
608,1,2012_06_11,Pennsylvania,2012
609,1,2012_06_13,Pennsylvania,2012
610,2,2012_12_01,Pennsylvania,2012
611,1,2012_12_02,Pennsylvania,2012
612,2,2012_12_03,Pennsylvania,2012
613,11,2012_12_04,Pennsylvania,2012
614,15,2012_12_05,Pennsylvania,2012
615,8,2012_12_06,Pennsylvania,2012
616,2,2012_12_07,Pennsylvania,2012
617,3,2012_12_08,Pennsylvania,2012
618,1,2012_12_09,Pennsylvania,2012
619,2,2012_12_10,Pennsylvania,2012
620,3,2012_12_11,Pennsylvania,2012
621,10,2012_12_12,Pennsylvania,2012
622,4,2012_12_13,Pennsylvania,2012
623,2,2012_12_14,Pennsylvania,2012
624,3,2012_12_16,Pennsylvania,2012
625,8,2012_12_17,Pennsylvania,2012
626,8,2012_12_18,Pennsylvania,2012
627,3,2012_12_19,Pennsylvania,2012
628,3,2012_12_20,Pennsylvania,2012
629,1,2012_12_21,Pennsylvania,2012
630,1,2012_12_22,Pennsylvania,2012
631,1,2012_12_23,Pennsylvania,2012
632,2,2012_12_24,Pennsylvania,2012
633,1,2012_12_25,Pennsylvania,2012
634,3,2012_12_26,Pennsylvania,2012
635,5,2012_12_27,Pennsylvania,2012
636,2,2012_12_28,Pennsylvania,2012
637,1,2012_12_29,Pennsylvania,2012
638,2,2012_12_30,Pennsylvania,2012
639,2,2012_12_31,Pennsylvania,2012
640,1,2012_03_08,Oklahoma,2012
641,1,2012_03_11,Oklahoma,2012
642,2,2012_03_13,Oklahoma,2012
643,1,2012_03_17,Oklahoma,2012
644,1,2012_03_23,Oklahoma,2012
645,1,2012_03_25,Oklahoma,2012
646,1,2012_02_01,Oklahoma,2012
647,1,2012_02_10,Oklahoma,2012
648,1,2012_02_23,Oklahoma,2012
649,1,2012_02_25,Oklahoma,2012
650,7,2012_11_01,Oklahoma,2012
651,1,2012_11_02,Oklahoma,2012
652,4,2012_11_03,Oklahoma,2012
653,2,2012_11_04,Oklahoma,2012
654,2,2012_11_05,Oklahoma,2012
655,4,2012_11_06,Oklahoma,2012
656,1,2012_11_07,Oklahoma,2012
657,5,2012_11_08,Oklahoma,2012
658,1,2012_11_10,Oklahoma,2012
659,1,2012_11_12,Oklahoma,2012
660,3,2012_11_13,Oklahoma,2012
661,1,2012_11_14,Oklahoma,2012
662,2,2012_11_15,Oklahoma,2012
663,2,2012_11_16,Oklahoma,2012
664,4,2012_11_19,Oklahoma,2012
665,1,2012_11_20,Oklahoma,2012
666,1,2012_11_21,Oklahoma,2012
667,3,2012_11_22,Oklahoma,2012
668,1,2012_11_25,Oklahoma,2012
669,2,2012_11_26,Oklahoma,2012
670,1,2012_11_27,Oklahoma,2012
671,6,2012_10_01,Oklahoma,2012
672,7,2012_10_02,Oklahoma,2012
673,5,2012_10_03,Oklahoma,2012
674,2,2012_10_04,Oklahoma,2012
675,3,2012_10_05,Oklahoma,2012
676,1,2012_10_06,Oklahoma,2012
677,3,2012_10_08,Oklahoma,2012
678,4,2012_10_09,Oklahoma,2012
679,14,2012_10_10,Oklahoma,2012
680,6,2012_10_18,Oklahoma,2012
681,5,2012_10_19,Oklahoma,2012
682,1,2012_10_20,Oklahoma,2012
683,3,2012_10_21,Oklahoma,2012
684,4,2012_10_22,Oklahoma,2012
685,11,2012_10_23,Oklahoma,2012
686,3,2012_10_24,Oklahoma,2012
687,7,2012_10_25,Oklahoma,2012
688,2,2012_10_26,Oklahoma,2012
689,1,2012_10_28,Oklahoma,2012
690,2,2012_10_29,Oklahoma,2012
691,1,2012_10_30,Oklahoma,2012
692,1,2012_07_30,Oklahoma,2012
693,1,2012_07_31,Oklahoma,2012
694,1,2012_09_02,Oklahoma,2012
695,1,2012_09_05,Oklahoma,2012
696,1,2012_09_13,Oklahoma,2012
697,1,2012_09_14,Oklahoma,2012
698,4,2012_09_21,Oklahoma,2012
699,1,2012_09_22,Oklahoma,2012
700,2,2012_09_24,Oklahoma,2012
701,7,2012_09_25,Oklahoma,2012
702,1,2012_09_27,Oklahoma,2012
